  4.9094268423954412E+00   1.4138936786495243E-01   -9.9559770461913888E+02   -9.9559770461913888E+02   8.7260302940904877E-01   1.2000000000000000E+01   -2.7256814928652195E-01
  4.9094210436924026E+00   1.6373172014956627E-01   -9.8961711811493853E+02   -9.8961711811493853E+02   8.7260312784791716E-01   1.3000000000000000E+01   -2.7256814928652195E-01
  4.9094126246611474E+00   1.8943532673584484E-01   -9.8363049940836936E+02   -9.8363049940836936E+02   8.7260324210121931E-01   1.4000000000000000E+01   -2.7256814928652195E-01
  4.9094011771248223E+00   2.1897815226721251E-01   -9.7763775606971751E+02   -9.7763775606971751E+02   8.7260338377824476E-01   1.5000000000000000E+01   -2.7256814928652195E-01
  4.9093862434496076E+00   2.5290176621411131E-01   -9.7163896313978830E+02   -9.7163896313978830E+02   8.7260355260838451E-01   1.6000000000000000E+01   -2.7256814928652195E-01
  4.9093672921448421E+00   2.9181915259817010E-01   -9.6563418682833719E+02   -9.6563418682833719E+02   8.7260375078072294E-01   1.7000000000000000E+01   -2.7256814928652195E-01
  4.9093436950329243E+00   3.3642338050847803E-01   -9.5962345211664001E+02   -9.5962345211664001E+02   8.7260398349531398E-01   1.8000000000000000E+01   -2.7256814928652195E-01
  4.9093147305847964E+00   3.8749722059254005E-01   -9.5360678363236570E+02   -9.5360678363236570E+02   8.7260425672437603E-01   1.9000000000000000E+01   -2.7256814928652195E-01
  4.9092795811739078E+00   4.9575750885374081E-01   -9.4758420573618821E+02   -9.4758420573618821E+02   8.7260457723408513E-01   2.0000000000000000E+01   -2.7256814928652195E-01
  4.9092373197092920E+00   5.7009080157331937E-01   -9.4155574247833670E+02   -9.4155574247833670E+02   8.7260495269471128E-01   2.1000000000000000E+01   -2.7256814928652195E-01
  4.9091869103065617E+00   6.5497860166079669E-01   -9.3552141775158009E+02   -9.3552141775158009E+02   8.7260539167378615E-01   2.2000000000000000E+01   -2.7256814928652195E-01
  4.9091271922704038E+00   7.5182735557469049E-01   -9.2948125523400131E+02   -9.2948125523400131E+02   8.7260590376805991E-01   2.3000000000000000E+01   -2.7256814928652195E-01
  4.9090568285789207E+00   8.6221714714121744E-01   -9.2343527793132705E+02   -9.2343527793132705E+02   8.7260650003042239E-01   2.4000000000000000E+01   -2.7256814928652195E-01
